commodity_name,market_name,arrival_date,modal_price
Coconut,Bhadravathi,26-05-2024,119
Coconut,Kumta,26-05-2024,125.2
Coconut,Tumkur,26-05-2024,120
Maize,Athani,26-05-2024,18
Maize,Bagalakot,26-05-2024,22.15
Maize,Davangere,26-05-2024,21.5
Maize,Hubli (Amaragol),26-05-2024,20.11
Maize,Shikaripura,26-05-2024,21
Tender+Coconut,Mandya,27-05-2019,110
Tender+Coconut,Santhesargur,27-05-2019,90
Copra,Tiptur,26-05-2024,150
Coriander(Leaves),Tumkur,26-05-2024,88
Knool+Khol,Kolar,26-05-2019,12
Alasande+Gram,Bagalakot,29-05-2019,48.11
Capsicum,Kolar,29-05-2019,27
Mango,Malur,26-05-2024,32
Cashewnuts,Chintamani,28-05-2019,132
Carrot,Kolar,29-05-2019,40
Rice,Karatgi,26-05-2024,33.3
Dry+Chillies,Byadagi,27-05-2019,93
Dry+Chillies,Hubli (Amaragol),27-05-2019,37
Elephant+Yam+(Suran),Turvekere,27-05-2019,18
Paddy(Dhan)(Common),Hanagal,28-05-2019,14
Paddy(Dhan)(Common),Honnali,28-05-2019,19.82
Paddy(Dhan)(Common),Mandya,28-05-2019,16.5
Paddy(Dhan)(Common),Manvi,28-05-2019,12
Green+Peas,Shimoga,26-05-2024,75.5
Groundnut,Gadag,26-05-2024,38.85
Groundnut,Laxmeshwar,26-05-2024,54.19
Groundnut,Mundaragi,26-05-2024,57.48
Groundnut,Raichur,26-05-2024,47.99
Groundnut,Savanur,26-05-2024,54.36
Banana,Kolar,26-05-2019,60
Gur(Jaggery),Gulbarga,26-05-2024,28
Beans,Kolar,26-05-2019,80
Beetroot,Kolar,26-05-2019,17
Copra,Bangalore,27-05-2019,190
Ginger(Green),Tarikere,27-05-2019,22
Jowar(Sorghum),Bellary,26-05-2024,19.93
Jowar(Sorghum),Gadag,26-05-2024,24.35
Jowar(Sorghum),Gulbarga,26-05-2024,36.75
Soyabean,Hanagal,27-05-2019,35.01
Cucumbar(Kheera),Honnali,27-05-2019,12.3
Cucumbar(Kheera),Kolar,27-05-2019,4
Cucumbar(Kheera),Ramanagara,27-05-2019,23
Ridgeguard(Tori),Kolar,26-05-2019,43
Goat,Turvekere,27-05-2019,105
Maize,Gadag,26-05-2024,22.39
Maize,Mundaragi,26-05-2024,23.87
Maize,Tumkur,26-05-2024,20
Coconut,Harihara,28-05-2019,75
Coconut,Tarikere,28-05-2019,147.07
Mango,Srinivasapur,26-05-2024,9.75
Green+Chilli,Chikkamagalore,27-05-2019,28.57
Capsicum,Kolar,27-05-2019,27
Ground+Nut+Seed,Hiriyur,26-05-2019,86
Copra,Arasikere,28-05-2019,150.45
Onion,Gowribidanoor,26-05-2024,9
Cotton,Bijapur,28-05-2019,64.9
Cotton,Chitradurga,28-05-2019,54.23
Green+Peas,Bhadravathi,27-05-2019,64.73
Groundnut,Bagalakot,27-05-2019,54.51
Groundnut,Gadag,27-05-2019,38.95
Groundnut,Hubli (Amaragol),27-05-2019,48.09
Groundnut,Laxmeshwar,27-05-2019,48.75
Groundnut,Mulabagilu,27-05-2019,35.25
Gur(Jaggery),Bhadravathi,27-05-2019,39.72
Gur(Jaggery),Gulbarga,27-05-2019,28.05
Gur(Jaggery),Mandya,27-05-2019,33
Gur(Jaggery),Mhalingapur,27-05-2019,30.86
Gur(Jaggery),Shimoga,27-05-2019,37
Gur(Jaggery),Srirangapattana,27-05-2019,30
Paddy(Dhan)(Common),Kumta,26-05-2024,17.2
Paddy(Dhan)(Common),Raichur,26-05-2024,18.91
Cowpea(Veg),Honnali,29-05-2019,19.5
Jowar(Sorghum),Gadag,27-05-2019,25.19
Jowar(Sorghum),Gulbarga,27-05-2019,36.75
Jowar(Sorghum),Koppal,27-05-2019,18.55
Jowar(Sorghum),Laxmeshwar,27-05-2019,20.33
Arhar+Dal(Tur+Dal),Haveri,27-05-2019,53.75
Tamarind+Seed,Kolar,27-05-2019,12
Cucumbar(Kheera),Kolar,29-05-2019,4.5
Onion,Belgaum,26-05-2024,12
Onion,Chikkamagalore,26-05-2024,10.62
Onion,Davangere,26-05-2024,10
Onion,Hubli (Amaragol),26-05-2024,7.8
Banana,Channapatana,27-05-2019,37.5
Kulthi(Horse+Gram),Koppal,27-05-2019,30.44
Dry+Chillies,Byadagi,28-05-2019,99.09
Maize,Bagalakot,27-05-2019,22.02
Maize,Gubbi,27-05-2019,16
Maize,Koppal,27-05-2019,23.18
Maize,Nippani,27-05-2019,18
Maize,Shimoga,27-05-2019,22.9
Maize,Tumkur,27-05-2019,20
Black+pepper,Gonikappal,27-05-2019,260
Black+pepper,Somvarpet,27-05-2019,325.97
Paddy(Dhan)(Common),Channagiri,27-05-2019,18
Paddy(Dhan)(Common),Haliyala,27-05-2019,16.5
Paddy(Dhan)(Common),Hanagal,27-05-2019,18
Paddy(Dhan)(Common),Lingasugur,27-05-2019,22.6
Paddy(Dhan)(Common),Santhesargur,27-05-2019,17
Paddy(Dhan)(Common),Chikkamagalore,26-05-2024,30.4
Paddy(Dhan)(Common),Davangere,26-05-2024,18.9
Paddy(Dhan)(Common),Siddapur,26-05-2024,16.5
Mango,Mulabagilu,27-05-2019,9.35
Ridgeguard(Tori),Honnali,27-05-2019,8.93
Maize,Hanagal,27-05-2019,21
Maize,Honnali,27-05-2019,20
Maize,Kustagi,27-05-2019,23
Mango,Kolar,27-05-2019,15
Mango,Malur,27-05-2019,24.7
Mustard,Bhadravathi,27-05-2019,41.5
Groundnut,Bellary,24-05-2019,60.15
Groundnut,Chitradurga,24-05-2019,51.93
Groundnut,Hubli (Amaragol),24-05-2019,41.99
Groundnut,Laxmeshwar,24-05-2019,53.08
Groundnut,Mundaragi,24-05-2019,60.22
Gur(Jaggery),Bijapur,24-05-2019,30
Green+Chilli,Chikkamagalore,28-05-2019,25
Potato,Chikkamagalore,26-05-2024,14.53
Potato,Hubli (Amaragol),26-05-2024,11.5
Coconut,Udupi,27-05-2019,120
Onion,Chikkamagalore,27-05-2019,11.76
Onion,Hubli (Amaragol),27-05-2019,7.6
Potato,Belgaum,26-05-2024,13.5
Copra,Mandya,27-05-2019,40
Cotton,Bijapur,27-05-2019,64.57
Cotton,Haveri,27-05-2019,52.2
Cotton,Raichur,27-05-2019,56
Cotton,Savanur,27-05-2019,61.88
Cucumbar(Kheera),Channapatana,27-05-2019,7.5
Cashewnuts,Kundapura,28-05-2019,98
Groundnut,Hubli (Amaragol),28-05-2019,48.89
Groundnut,Mundaragi,28-05-2019,58.06
Groundnut,Raichur,28-05-2019,56.56
Groundnut,Yadgir,28-05-2019,54.39
Cabbage,Honnali,27-05-2019,11.5
Cabbage,Ramanagara,27-05-2019,20
Gur(Jaggery),Bijapur,28-05-2019,29
Paddy(Dhan)(Common),Bhadravathi,27-05-2019,15.53
Paddy(Dhan)(Common),Chikkamagalore,27-05-2019,17.5
Paddy(Dhan)(Common),Shikaripura,27-05-2019,16
Paddy(Dhan)(Common),Shimoga,27-05-2019,17
Paddy(Dhan)(Common),Siddapur,27-05-2019,18
Paddy(Dhan)(Common),Srirangapattana,27-05-2019,15
Paddy(Dhan)(Common),Tarikere,27-05-2019,16
Kulthi(Horse+Gram),Haliyala,29-05-2019,36
Ginger(Green),Somvarpet,27-05-2019,25
Jowar(Sorghum),Bellary,28-05-2019,21.03
Jowar(Sorghum),Haveri,28-05-2019,25
Jowar(Sorghum),Hubli (Amaragol),28-05-2019,24.69
Jowar(Sorghum),Raichur,28-05-2019,22.18
Raddish,Chikkamagalore,26-05-2024,10
Knool+Khol,Ramanagara,29-05-2019,28
Chili+Red,Shimoga,28-05-2019,117.5
Kulthi(Horse+Gram),Haveri,28-05-2019,34
Beans,Malur,29-05-2019,68.33
Beetroot,Chikkamagalore,29-05-2019,12.29
Brinjal,Kolar,28-05-2019,13
Groundnut,Bellary,27-05-2019,60.47
Groundnut,Chitradurga,27-05-2019,50.91
Groundnut,Mundaragi,27-05-2019,57.89
Groundnut,Raichur,27-05-2019,53.88
Groundnut,Savanur,27-05-2019,53.33
Groundnut,Yadgir,27-05-2019,51.65
Gur(Jaggery),Bijapur,27-05-2019,30
Maize,Bellary,28-05-2019,23.25
Maize,Chintamani,28-05-2019,25
Maize,Haveri,28-05-2019,22
Maize,Mundaragi,28-05-2019,23.43
Potato,Chikkamagalore,27-05-2019,13.52
Potato,Hubli (Amaragol),27-05-2019,11.5
Copra,Tumkur,28-05-2019,158
Jowar(Sorghum),Bellary,27-05-2019,21.45
Jowar(Sorghum),Haveri,27-05-2019,19.5
Jowar(Sorghum),Nargunda,27-05-2019,22.75
Coriander(Leaves),Tumkur,28-05-2019,91
Soyabean,Hubli (Amaragol),26-05-2024,35.01
Mango+(Raw-Ripe),Tarikere,28-05-2019,3.5
Corriander+seed,Mysore (Bandipalya),28-05-2019,85
Lime,Bijapur,27-05-2019,14
Cotton,Annigeri,28-05-2019,63
Copra,Mandya,28-05-2019,120
Cotton,Bijapur,29-05-2019,64.09
Cotton,Hirekerur,29-05-2019,68
Maize,Bellary,27-05-2019,21.99
Maize,Chitradurga,27-05-2019,22.97
Cotton,Raichur,29-05-2019,64.59
Maize,Haveri,27-05-2019,21
Maize,Kudchi,27-05-2019,19.5
Maize,Mundaragi,27-05-2019,22.98
Maize,Nargunda,27-05-2019,23
Maize,Ramdurga,27-05-2019,19.5
Cotton,Manvi,28-05-2019,60.5
Mango,Srinivasapur,27-05-2019,12.28
Cucumbar(Kheera),Channapatana,28-05-2019,29.5
Cucumbar(Kheera),Honnali,28-05-2019,12.44
Cucumbar(Kheera),Ramanagara,28-05-2019,21
Tamarind+Fruit,Mysore (Bandipalya),26-05-2024,53.02
Cucumbar(Kheera),Channapatana,29-05-2019,5
Black+pepper,Chikkamagalore,29-05-2019,303.17
Black+pepper,Gonikappal,29-05-2019,310
Beans,Chikkamagalore,10-06-2019,50.58
Onion,Chikkamagalore,28-05-2019,12.38
Onion,Hubli (Amaragol),28-05-2019,7.8
Grapes,Kolar,28-05-2019,20
Onion,Raichur,28-05-2019,11.7
Beans,Kolar,10-06-2019,110
Onion,Bijapur,27-05-2019,10
Onion,Raichur,27-05-2019,9.5
Beetroot,Chikkamagalore,10-06-2019,12.57
Green+Chilli,Kolar,28-05-2019,50
Green+Chilli,Ramanagara,28-05-2019,46
Rice,Hanagal,28-05-2019,19
Rice,Honnali,28-05-2019,17.5
Rice,Kolar,28-05-2019,58.6
Ragi+(Finger+Millet),Chikkamagalore,27-05-2019,18
Ragi+(Finger+Millet),Gubbi,27-05-2019,21
Ram,Annigeri,27-05-2019,70
Ginger(Dry),Hunsur,24-05-2019,110
Rice,Bhadravathi,27-05-2019,24
Rice,Gulbarga,27-05-2019,41.25
Green+Peas,Bangalore,28-05-2019,74
Ground+Nut+Seed,Bangalore,28-05-2019,95.5
Ground+Nut+Seed,Kolar,28-05-2019,80.92
Paddy(Dhan)(Common),Raichur,27-05-2019,18.69
Paddy(Dhan)(Common),Somvarpet,27-05-2019,15
Green+Chilli,Ramanagara,29-05-2019,44
Potato,Belgaum,30-05-2019,14
Kulthi(Horse+Gram),Bangalore,28-05-2019,37
Potato,Kolar,30-05-2019,19.4
Ridgeguard(Tori),Chikkamagalore,27-05-2019,16.33
Dry+Chillies,Mysore (Bandipalya),28-05-2019,100
Dry+Chillies,Nippani,28-05-2019,148.01
Elephant+Yam+(Suran),Sira,28-05-2019,12
Coconut,Harihara,30-05-2019,70
Coconut,Kolar,30-05-2019,180
Tender+Coconut,Mandya,28-05-2019,100
Thondekai,Ramanagara,28-05-2019,19
Wheat,Hubli (Amaragol),26-05-2024,23.09
Safflower,Gadag,27-05-2019,39.73
Sheep,Annigeri,27-05-2019,54
Sheep,Turvekere,27-05-2019,85
Paddy(Dhan)(Common),Bhadravathi,28-05-2019,16
Paddy(Dhan)(Common),Chikkamagalore,28-05-2019,28.63
Paddy(Dhan)(Common),Raichur,28-05-2019,18.89
Garlic,Mysore (Bandipalya),28-05-2019,47.5
Tomato,Channapatana,28-05-2019,27
Tomato,Kolar,28-05-2019,21.67
Tomato,Ramanagara,28-05-2019,31.5
Cotton,Manvi,30-05-2019,61.5
Sunflower,Gulbarga,27-05-2019,35.75
Ginger(Green),Ramanagara,29-05-2019,115
Tamarind+Fruit,Tumkur,27-05-2019,81
Tamarind+Seed,Tarikere,27-05-2019,12
Tender+Coconut,Srirangapattana,27-05-2019,105
Tomato,Chikkamagalore,27-05-2019,27.61
Tomato,Gundlupet,27-05-2019,31
Tomato,Mulabagilu,27-05-2019,26.65
Potato,Hubli (Amaragol),28-05-2019,12
Potato,Srinivasapur,28-05-2019,12.5
Tomato,Srinivasapur,26-05-2024,22.87
Rice,Gangavathi,27-05-2019,18
Turmeric,Gundlupet,27-05-2019,71.9
Ragi+(Finger+Millet),Piriya Pattana,30-05-2019,24
Rice,Hiriyur,30-05-2019,20.64
Rice,Holenarsipura,30-05-2019,19
Soyabean,Bidar,27-05-2019,36.85
Wheat,Annigeri,27-05-2019,22
Wheat,Bhadravathi,27-05-2019,25.16
Wheat,Gadag,27-05-2019,25.52
Wheat,Hubli (Amaragol),27-05-2019,19.29
Wheat,Shimoga,27-05-2019,28.5
Tender+Coconut,Mandya,27-05-2019,110
Ridgeguard(Tori),Honnali,30-05-2019,8.59
Tomato,Channapatana,27-05-2019,24
Tomato,Srinivasapur,27-05-2019,27.67
Snakeguard,Ramanagara,30-05-2019,15
Groundnut,Bagalakot,28-05-2019,54.53
Groundnut,Gadag,28-05-2019,38.69
Groundnut,Laxmeshwar,28-05-2019,53.36
Groundnut,Rona,28-05-2019,55.17
Wheat,Haveri,27-05-2019,23.75
Wheat,Nargunda,27-05-2019,21.37
Bottle+gourd,Kolar,10-06-2019,1.1
Gur(Jaggery),Bangarpet,28-05-2019,33
Gur(Jaggery),Mhalingapur,28-05-2019,30.98
Rice,Kadur,28-05-2019,33.33
Cabbage,Chikkamagalore,29-05-2019,7.04
Groundnut,Bellary,29-05-2019,59.69
Groundnut,Chitradurga,29-05-2019,53.56
Groundnut,Hubli (Amaragol),29-05-2019,46.99
Groundnut,Laxmeshwar,29-05-2019,51.42
Groundnut,Raichur,29-05-2019,52.68
Groundnut,Savanur,29-05-2019,48.91
Groundnut,Yadgir,29-05-2019,47.01
Ginger(Green),Kolar,30-05-2019,65
Ginger(Green),Piriya Pattana,30-05-2019,25
Tomato,Kolar,30-05-2019,20.67
Tomato,Ramanagara,30-05-2019,49
Jowar(Sorghum),Dharwar,28-05-2019,18.26
Jowar(Sorghum),Gadag,28-05-2019,24.75
Jowar(Sorghum),Gangavathi,28-05-2019,22.5
Soyabean,Hubli (Amaragol),28-05-2019,36.61
Honge+seed,Gowribidanoor,29-05-2019,29
Jowar(Sorghum),Bellary,29-05-2019,21.95
Jowar(Sorghum),Gangavathi,29-05-2019,22.5
Jowar(Sorghum),Hubli (Amaragol),29-05-2019,26.99
Jowar(Sorghum),Raichur,29-05-2019,17.6
Green+Chilli,Ramanagara,30-05-2019,38
Beans,Kolar,28-05-2019,77
Beans,Ramanagara,28-05-2019,83
Beetroot,Honnali,28-05-2019,11.56
Tomato,Chintamani,28-05-2019,22.66
Tomato,Srinivasapur,28-05-2019,31.33
Potato,Malur,28-05-2019,15
Maize,Bagalakot,28-05-2019,22.01
Jowar(Sorghum),Belgaum,30-05-2019,28
Maize,Dharwar,28-05-2019,19.5
Maize,Gadag,28-05-2019,21.87
Jowar(Sorghum),Lingasugur,30-05-2019,28
Maize,Mhalingapur,28-05-2019,20
Maize,Shikaripura,28-05-2019,22
Maize,Tumkur,28-05-2019,19.5
Cashewnuts,Kundapura,29-05-2019,83
Raddish,Ramanagara,28-05-2019,18
Maize,Bellary,29-05-2019,21.51
Maize,Chitradurga,29-05-2019,22.96
Maize,Haveri,29-05-2019,23
Maize,Hirekerur,29-05-2019,21
Maize,Hubli (Amaragol),29-05-2019,20
Banana,T. Narasipura,11-06-2019,0.29
Mango,Srinivasapur,29-05-2019,13.99
Chilly+Capsicum,Kolar,29-05-2019,50
Coconut,Honnali,29-05-2019,80
Mustard,Mysore (Bandipalya),28-05-2019,44
Chili+Red,Shimoga,29-05-2019,117.5
Beans,Ramanagara,29-05-2019,110
Tomato,Ramanagara,13-06-2019,32.5
Onion,Mysore (Bandipalya),28-05-2019,13.5
Onion,Hubli (Amaragol),29-05-2019,8
Cotton,Annigeri,29-05-2019,62.5
Cotton,Sindhanur,29-05-2019,57
Paddy(Dhan)(Common),Channagiri,29-05-2019,18
Paddy(Dhan)(Common),Haliyala,29-05-2019,16.5
Paddy(Dhan)(Common),Hanagal,29-05-2019,22
Paddy(Dhan)(Common),Harihara,29-05-2019,17.6
Paddy(Dhan)(Common),Honnali,29-05-2019,19.39
Paddy(Dhan)(Common),Somvarpet,29-05-2019,18
Cabbage,Chikkamagalore,10-06-2019,7.3
Cabbage,Malur,10-06-2019,5
Cabbage,Ramanagara,10-06-2019,18
Cucumbar(Kheera),Chikkamagalore,29-05-2019,6.54
Paddy(Dhan)(Common),Bangarpet,28-05-2019,16.8
Paddy(Dhan)(Common),Karwar,28-05-2019,17.5
Paddy(Dhan)(Common),Mysore (Bandipalya),28-05-2019,16.68
Paddy(Dhan)(Common),Shikaripura,28-05-2019,15.35
Jowar(Sorghum),Manvi,29-05-2019,22.02
Paddy(Dhan)(Common),Raichur,29-05-2019,17.86
White+Pumpkin,Ramanagara,13-06-2019,19
Carrot,Kolar,10-06-2019,43
Arhar+Dal(Tur+Dal),Bangalore,28-05-2019,86
Arhar+Dal(Tur+Dal),Kolar,28-05-2019,68
Cauliflower,Chikkamagalore,10-06-2019,10.76
Potato,Mysore (Bandipalya),28-05-2019,13.5
Avare+Dal,Bangalore,28-05-2019,51
Banana,Channapatana,28-05-2019,36.5
Potato,Hubli (Amaragol),29-05-2019,11.7
Chapparad+Avare,Kolar,10-06-2019,45
Chilly+Capsicum,Kolar,10-06-2019,55
Chilly+Capsicum,Ramanagara,10-06-2019,48
Coconut,Hosadurga,10-06-2019,100
Coconut,Kadur,10-06-2019,80
Coconut,Kanakapura,10-06-2019,110
Coconut,Santhesargur,10-06-2019,80
Green+Chilli,Chikkamagalore,29-05-2019,35.82
Corriander+seed,Shimoga,10-06-2019,102.5
Cotton,Raichur,10-06-2019,56
Cotton,Savanur,10-06-2019,48.4
Cow,Chintamani,10-06-2019,400
Ragi+(Finger+Millet),Sira,28-05-2019,28
Ragi+(Finger+Millet),Tumkur,28-05-2019,19
Cucumbar(Kheera),Chikkamagalore,10-06-2019,8.33
Cucumbar(Kheera),Kolar,10-06-2019,3
Cucumbar(Kheera),Ramanagara,10-06-2019,25
Rice,Bangarpet,28-05-2019,38.5
Rice,Gangavathi,28-05-2019,17.5
Rice,Mysore (Bandipalya),28-05-2019,50
Rice,Nippani,28-05-2019,31.5
Rice,Gangavathi,29-05-2019,18.2
Ground+Nut+Seed,Mysore (Bandipalya),29-05-2019,88
Groundnut,Bagalakot,29-05-2019,52.34
Groundnut,Gadag,29-05-2019,39.58
Safflower,Gadag,28-05-2019,43.6
Soyabean,Bidar,29-05-2019,36.7
Soyabean,Hubli (Amaragol),29-05-2019,35.55
Soyabean,Bidar,28-05-2019,36.9
Soyabean,Dharwar,28-05-2019,37.13
Gur(Jaggery),Bangarpet,29-05-2019,32.5
Gur(Jaggery),Malur,29-05-2019,40
Gur(Jaggery),Mandya,29-05-2019,33
Gur(Jaggery),Mhalingapur,29-05-2019,30.34
Gur(Jaggery),Mysore (Bandipalya),29-05-2019,41.5
Maize,Bangalore,28-05-2019,25.5
Maize,Hanagal,28-05-2019,21
Maize,Kudchi,28-05-2019,18
Maize,Somvarpet,28-05-2019,20
Dry+Chillies,Hubli (Amaragol),10-06-2019,40.06
Tamarind+Fruit,Tumkur,28-05-2019,80
Tamarind+Seed,Shikaripura,28-05-2019,50
Mango,Malur,28-05-2019,20
Mango,Srinivasapur,28-05-2019,11.68
Tamarind+Seed,Tumkur,28-05-2019,16
Elephant+Yam+(Suran),Hosadurga,10-06-2019,9
Chennangi+Dal,Bangalore,28-05-2019,56
Chilly+Capsicum,Kolar,28-05-2019,45
Jowar(Sorghum),Dharwar,29-05-2019,20.15
Jowar(Sorghum),Gadag,29-05-2019,24.72
Jowar(Sorghum),Sindhanur,29-05-2019,21.5
Tomato,Channapatana,29-05-2019,26
Tomato,Chickkaballapura,28-05-2019,22
Tomato,Gundlupet,28-05-2019,38
Knool+Khol,Chikkamagalore,29-05-2019,11.11
Green+Chilli,Chikkamagalore,10-06-2019,31.46
Green+Chilli,Ramanagara,10-06-2019,42
Green+Chilli,Somvarpet,10-06-2019,10
Wheat,Bagalakot,28-05-2019,21.21
Wheat,Gadag,28-05-2019,22.3
Wheat,Mysore (Bandipalya),28-05-2019,28
Maize,Bagalakot,29-05-2019,22.22
Maize,Davangere,29-05-2019,22.9
Maize,Dharwar,29-05-2019,22.33
Maize,Gundlupet,29-05-2019,17
Maize,Mhalingapur,29-05-2019,22.5
Maize,Shimoga,29-05-2019,22.35
Chilly+Capsicum,Kolar,30-05-2019,35
Maize,Hanagal,29-05-2019,20.99
Maize,Honnali,29-05-2019,19.8
Maize,Kudchi,29-05-2019,18
Maize,Somvarpet,29-05-2019,16
Mango,Kolar,29-05-2019,20.57
Sweet+Pumpkin,Ramanagara,13-06-2019,18
Capsicum,Kolar,11-06-2019,33
Groundnut,Bellary,10-06-2019,60.56
Groundnut,Chitradurga,10-06-2019,50.69
Groundnut,Hubli (Amaragol),10-06-2019,43.39
Methi(Leaves),Shimoga,29-05-2019,60
Groundnut,Mundaragi,10-06-2019,53.7
Groundnut,Raichur,10-06-2019,56.88
Groundnut,Savanur,10-06-2019,51.43
Gur(Jaggery),Holalkere,10-06-2019,31.17
Maize,Hanagal,12-06-2019,22
Jowar(Sorghum),Bellary,10-06-2019,21.82
Jowar(Sorghum),Hubli (Amaragol),10-06-2019,24.09
Jowar(Sorghum),Manvi,10-06-2019,17.41
Jowar(Sorghum),Raichur,10-06-2019,23
Cashewnuts,Chintamani,11-06-2019,110
Onion,Chikkamagalore,29-05-2019,12.5
Onion,Davangere,29-05-2019,12
Knool+Khol,Kolar,10-06-2019,17
Maize,Bellary,10-06-2019,22.21
Maize,H.B. Halli,10-06-2019,23.5
Maize,Kustagi,10-06-2019,22.6
Maize,Mundaragi,10-06-2019,22.11
Maize,Ramdurga,10-06-2019,19.5
Maize,Shikaripura,10-06-2019,22.5
Maize,Shimoga,10-06-2019,22.3
Paddy(Dhan)(Common),Bangarpet,29-05-2019,18.5
Paddy(Dhan)(Common),Bhadravathi,29-05-2019,18
Paddy(Dhan)(Common),Davangere,29-05-2019,18.1
Paddy(Dhan)(Common),Gonikappal,29-05-2019,13
Paddy(Dhan)(Common),Mysore (Bandipalya),29-05-2019,15.55
Paddy(Dhan)(Common),Sorabha,29-05-2019,18
Chilly+Capsicum,Ramanagara,11-06-2019,38
Coconut,Chamaraj Nagar,11-06-2019,100
Onion,Kolar,30-05-2019,11
Wheat,Gadag,12-06-2019,24.12
Paddy(Dhan)(Common),Channagiri,30-05-2019,17.5
Paddy(Dhan)(Common),Harihara,30-05-2019,17.95
Paddy(Dhan)(Common),Lingasugur,30-05-2019,23.56
Potato,Chikkamagalore,29-05-2019,13.15
Potato,Malur,29-05-2019,15
Potato,Bangalore,29-05-2019,15
Potato,Kolar,29-05-2019,13
Neem+Seed,H.B. Halli,10-06-2019,7
Onion,Bangalore,10-06-2019,11
Onion,Chikkamagalore,10-06-2019,11.49
Onion,Hubli (Amaragol),10-06-2019,9
Arhar+Dal(Tur+Dal),Bangarpet,13-06-2019,75
Rice,Honnali,29-05-2019,17.35
Ox,Chintamani,10-06-2019,350
Paddy(Dhan)(Common),Chikkamagalore,10-06-2019,25.72
Paddy(Dhan)(Common),H.B. Halli,10-06-2019,18.5
Paddy(Dhan)(Common),Haliyala,10-06-2019,17
Paddy(Dhan)(Common),Harihara,10-06-2019,18.45
Paddy(Dhan)(Common),Holenarsipura,10-06-2019,12
Paddy(Dhan)(Common),Nanjangud,10-06-2019,17.5
Paddy(Dhan)(Common),Raichur,10-06-2019,18.55
Ragi+(Finger+Millet),Davangere,29-05-2019,25
Ragi+(Finger+Millet),Mysore (Bandipalya),29-05-2019,24.1
Tomato,Chickkaballapura,29-05-2019,24
Tomato,Kolar,29-05-2019,19.33
Rice,Bangarpet,29-05-2019,42.6
Beetroot,Kolar,13-06-2019,23
Soyabean,Dharwar,29-05-2019,36.41
Potato,Bangalore,10-06-2019,14
Potato,Chikkamagalore,10-06-2019,13.91
Potato,Hubli (Amaragol),10-06-2019,13.5
Tamarind+Fruit,Mysore (Bandipalya),29-05-2019,60.44
Tamarind+Seed,Mysore (Bandipalya),29-05-2019,11.8
Tender+Coconut,Mandya,29-05-2019,100
Tomato,Chikkamagalore,29-05-2019,40.38
Tomato,Davangere,29-05-2019,41
Tomato,Gundlupet,29-05-2019,40
Carrot,Kolar,30-05-2019,32
Ragi+(Finger+Millet),Chintamani,10-06-2019,24
Ragi+(Finger+Millet),Kadur,10-06-2019,24
Ragi+(Finger+Millet),Shimoga,10-06-2019,29
Wheat,Gadag,29-05-2019,20.92
Rice,Haveri,10-06-2019,17.4
Rice,Shimoga,10-06-2019,27
Ridgeguard(Tori),Ramanagara,13-06-2019,30
Ridgeguard(Tori),Chikkamagalore,10-06-2019,16.66
Ridgeguard(Tori),Kolar,10-06-2019,40
White+Pumpkin,Chikkamagalore,29-05-2019,10
Same/Savi,Hosadurga,10-06-2019,32
Soyabean,Bidar,10-06-2019,35.8
Soyabean,Hubli (Amaragol),10-06-2019,35.64
Black+pepper,Somvarpet,13-06-2019,300
Sunflower,Mundaragi,10-06-2019,38.29
Tamarind+Fruit,Tumkur,10-06-2019,75
Tender+Coconut,Malur,10-06-2019,100
Thondekai,Kolar,10-06-2019,17
Tomato,Chintamani,10-06-2019,20
Tomato,Gundlupet,10-06-2019,28.5
Tomato,Kolar,10-06-2019,14
Tomato,Ramanagara,18-06-2019,28
Chilly+Capsicum,Kolar,12-06-2019,65
Chilly+Capsicum,Ramanagara,12-06-2019,41
Turmeric,Gundlupet,10-06-2019,44
Coconut,Channagiri,12-06-2019,110
Coconut,Maddur,12-06-2019,90
Coconut,Nanjangud,12-06-2019,100
Wheat,Hubli (Amaragol),10-06-2019,18.09
Wheat,Laxmeshwar,10-06-2019,21.79
Alasande+Gram,Laxmeshwar,10-06-2019,35.6
Raddish,Kolar,11-06-2019,7
Ragi+(Finger+Millet),Chintamani,11-06-2019,24
Rice,Haveri,11-06-2019,17.2
Cotton,Raichur,11-06-2019,63.11
Raddish,Ramanagara,13-06-2019,16
Black+pepper,Bangalore,30-05-2019,370
Brinjal,Honnali,30-05-2019,6.5
Brinjal,Kolar,30-05-2019,15
Dry+Chillies,Byadagi,11-06-2019,99.29
Cowpea(Veg),Honnali,30-05-2019,19.3
Cucumbar(Kheera),Honnali,30-05-2019,11.55
Cucumbar(Kheera),Ramanagara,30-05-2019,34
Black+pepper,Gonikappal,10-06-2019,330
Black+pepper,Yellapur,10-06-2019,307.69
Gur(Jaggery),Belgaum,30-05-2019,28
Gur(Jaggery),Kudchi,30-05-2019,25
Ginger(Green),Hirekerur,11-06-2019,23
Maize,Honnali,30-05-2019,19.8
Maize,Piriya Pattana,30-05-2019,16.5
Mango,Srinivasapur,30-05-2019,13.68
Groundnut,Laxmeshwar,11-06-2019,52.28
Groundnut,Raichur,11-06-2019,54
Groundnut,Yadgir,11-06-2019,49.89
Jowar(Sorghum),Manvi,11-06-2019,13
Gur(Jaggery),Mandya,11-06-2019,31
Kulthi(Horse+Gram),Chintamani,11-06-2019,35
Kulthi(Horse+Gram),Holenarsipura,11-06-2019,37
Paddy(Dhan)(Common),Hanagal,13-06-2019,16.5
