state_name,district,year,commodity_name,area
Karnataka,TUMKUR,2001-02,Coriander,20.0
Karnataka,TUMKUR,2002-03,Coriander,8.0
Karnataka,TUMKUR,2003-04,Coriander,9.0
Karnataka,BAGALKOT,2001-02,Cotton(lint),14104.0
Karnataka,BAGALKOT,2002-03,Cotton(lint),3511.0
Karnataka,BAGALKOT,2003-04,Cotton(lint),3226.0
Karnataka,BELGAUM,2001-02,Cotton(lint),40767.0
Karnataka,BELGAUM,2002-03,Cotton(lint),29028.0
Karnataka,BELGAUM,2003-04,Cotton(lint),18749.0
Karnataka,BELLARY,2001-02,Cotton(lint),51505.0
Karnataka,BELLARY,2002-03,Cotton(lint),35188.0
Karnataka,BELLARY,2003-04,Cotton(lint),26088.0
Karnataka,BIDAR,2001-02,Cotton(lint),1843.0
Karnataka,BIDAR,2002-03,Cotton(lint),1477.0
Karnataka,BIDAR,2003-04,Cotton(lint),1321.0
Karnataka,BIJAPUR,2001-02,Cotton(lint),11094.0
Karnataka,BIJAPUR,2002-03,Cotton(lint),2851.0
Karnataka,BIJAPUR,2003-04,Cotton(lint),1226.0
Karnataka,CHAMARAJANAGAR,2001-02,Cotton(lint),10547.0
Karnataka,CHAMARAJANAGAR,2002-03,Cotton(lint),5271.0
Karnataka,CHAMARAJANAGAR,2003-04,Cotton(lint),5420.0
Karnataka,CHIKMAGALUR,2001-02,Cotton(lint),1537.0
Karnataka,CHIKMAGALUR,2002-03,Cotton(lint),1711.0
Karnataka,CHIKMAGALUR,2003-04,Cotton(lint),392.0
Karnataka,CHITRADURGA,2001-02,Cotton(lint),17762.0
Karnataka,CHITRADURGA,2002-03,Cotton(lint),7553.0
Karnataka,CHITRADURGA,2003-04,Cotton(lint),4092.0
Karnataka,DAVANGERE,2001-02,Cotton(lint),10159.0
Karnataka,DAVANGERE,2002-03,Cotton(lint),4660.0
Karnataka,DAVANGERE,2003-04,Cotton(lint),3590.0
Karnataka,DHARWAD,2001-02,Cotton(lint),105429.0
Karnataka,DHARWAD,2002-03,Cotton(lint),91357.0
Karnataka,DHARWAD,2003-04,Cotton(lint),51899.0
Karnataka,GADAG,2001-02,Cotton(lint),77125.0
Karnataka,GADAG,2002-03,Cotton(lint),45540.0
Karnataka,GADAG,2003-04,Cotton(lint),37175.0
Karnataka,GULBARGA,2001-02,Cotton(lint),28394.0
Karnataka,GULBARGA,2002-03,Cotton(lint),16443.0
Karnataka,GULBARGA,2003-04,Cotton(lint),17295.0
Karnataka,HASSAN,2001-02,Cotton(lint),2326.0
Karnataka,HASSAN,2002-03,Cotton(lint),1802.0
Karnataka,HASSAN,2003-04,Cotton(lint),169.0
Karnataka,HAVERI,2001-02,Cotton(lint),80825.0
Karnataka,HAVERI,2002-03,Cotton(lint),59585.0
Karnataka,HAVERI,2003-04,Cotton(lint),47319.0
Karnataka,KOPPAL,2001-02,Cotton(lint),35991.0
Karnataka,KOPPAL,2002-03,Cotton(lint),4684.0
Karnataka,KOPPAL,2003-04,Cotton(lint),12569.0
Karnataka,MANDYA,2001-02,Cotton(lint),1.0
Karnataka,MANDYA,2002-03,Cotton(lint),1.0
Karnataka,MANDYA,2003-04,Cotton(lint),2.0
Karnataka,MYSORE,2001-02,Cotton(lint),55918.0
Karnataka,MYSORE,2002-03,Cotton(lint),36105.0
Karnataka,MYSORE,2003-04,Cotton(lint),42809.0
Karnataka,RAICHUR,2001-02,Cotton(lint),44627.0
Karnataka,RAICHUR,2002-03,Cotton(lint),31605.0
Karnataka,RAICHUR,2003-04,Cotton(lint),31965.0
Karnataka,SHIMOGA,2001-02,Cotton(lint),11760.0
Karnataka,SHIMOGA,2002-03,Cotton(lint),7472.0
Karnataka,SHIMOGA,2003-04,Cotton(lint),4809.0
Karnataka,TUMKUR,2001-02,Cotton(lint),973.0
Karnataka,TUMKUR,2002-03,Cotton(lint),856.0
Karnataka,TUMKUR,2003-04,Cotton(lint),312.0
Karnataka,UTTAR KANNAD,2001-02,Cotton(lint),5792.0
Karnataka,UTTAR KANNAD,2002-03,Cotton(lint),5971.0
Karnataka,UTTAR KANNAD,2003-04,Cotton(lint),6247.0
Karnataka,BAGALKOT,2001-02,Dry chillies,704.0
Karnataka,BAGALKOT,2002-03,Dry chillies,543.0
Karnataka,BAGALKOT,2003-04,Dry chillies,476.0
Karnataka,BANGALORE RURAL,2001-02,Dry chillies,1578.0
Karnataka,BANGALORE RURAL,2002-03,Dry chillies,722.0
Karnataka,BANGALORE RURAL,2003-04,Dry chillies,230.0
Karnataka,BELGAUM,2001-02,Dry chillies,6918.0
Karnataka,BELGAUM,2002-03,Dry chillies,8543.0
Karnataka,BELGAUM,2003-04,Dry chillies,2487.0
Karnataka,BELLARY,2001-02,Dry chillies,16144.0
Karnataka,BELLARY,2002-03,Dry chillies,12144.0
Karnataka,BELLARY,2003-04,Dry chillies,648.0
Karnataka,BENGALURU URBAN,2001-02,Dry chillies,260.0
Karnataka,BENGALURU URBAN,2002-03,Dry chillies,312.0
Karnataka,BENGALURU URBAN,2003-04,Dry chillies,597.0
Karnataka,BIDAR,2001-02,Dry chillies,766.0
Karnataka,BIDAR,2002-03,Dry chillies,995.0
Karnataka,BIDAR,2003-04,Dry chillies,1291.0
Karnataka,BIJAPUR,2001-02,Dry chillies,1894.0
Karnataka,BIJAPUR,2002-03,Dry chillies,1362.0
Karnataka,BIJAPUR,2003-04,Dry chillies,533.0
Karnataka,CHAMARAJANAGAR,2001-02,Dry chillies,539.0
Karnataka,CHAMARAJANAGAR,2002-03,Dry chillies,605.0
Karnataka,CHAMARAJANAGAR,2003-04,Dry chillies,498.0
Karnataka,CHIKMAGALUR,2001-02,Dry chillies,3545.0
Karnataka,CHIKMAGALUR,2002-03,Dry chillies,2438.0
Karnataka,CHIKMAGALUR,2003-04,Dry chillies,2271.0
Karnataka,CHITRADURGA,2001-02,Dry chillies,2485.0
Karnataka,CHITRADURGA,2002-03,Dry chillies,2250.0
Karnataka,CHITRADURGA,2003-04,Dry chillies,2664.0
Karnataka,DAKSHIN KANNAD,2001-02,Dry chillies,484.0
Karnataka,DAKSHIN KANNAD,2002-03,Dry chillies,381.0
Karnataka,DAKSHIN KANNAD,2003-04,Dry chillies,472.0
Karnataka,DAVANGERE,2001-02,Dry chillies,2927.0
Karnataka,DAVANGERE,2002-03,Dry chillies,1944.0
Karnataka,DAVANGERE,2003-04,Dry chillies,681.0
Karnataka,DHARWAD,2001-02,Dry chillies,65992.0
Karnataka,DHARWAD,2002-03,Dry chillies,56638.0
Karnataka,DHARWAD,2003-04,Dry chillies,21988.0
Karnataka,GADAG,2001-02,Dry chillies,23815.0
Karnataka,GADAG,2002-03,Dry chillies,16756.0
Karnataka,GADAG,2003-04,Dry chillies,4096.0
Karnataka,GULBARGA,2001-02,Dry chillies,6274.0
Karnataka,GULBARGA,2002-03,Dry chillies,5784.0
Karnataka,GULBARGA,2003-04,Dry chillies,5725.0
Karnataka,HASSAN,2001-02,Dry chillies,1923.0
Karnataka,HASSAN,2002-03,Dry chillies,3439.0
Karnataka,HASSAN,2003-04,Dry chillies,1436.0
Karnataka,HAVERI,2001-02,Dry chillies,42720.0
Karnataka,HAVERI,2002-03,Dry chillies,29606.0
Karnataka,HAVERI,2003-04,Dry chillies,12265.0
Karnataka,KODAGU,2001-02,Dry chillies,202.0
Karnataka,KODAGU,2002-03,Dry chillies,423.0
Karnataka,KODAGU,2003-04,Dry chillies,180.0
Karnataka,KOLAR,2001-02,Dry chillies,1782.0
Karnataka,KOLAR,2002-03,Dry chillies,1101.0
Karnataka,KOLAR,2003-04,Dry chillies,1864.0
Karnataka,KOPPAL,2001-02,Dry chillies,521.0
Karnataka,KOPPAL,2002-03,Dry chillies,515.0
Karnataka,KOPPAL,2003-04,Dry chillies,1574.0
Karnataka,MANDYA,2001-02,Dry chillies,833.0
Karnataka,MANDYA,2002-03,Dry chillies,608.0
Karnataka,MANDYA,2003-04,Dry chillies,1063.0
Karnataka,MYSORE,2001-02,Dry chillies,1666.0
Karnataka,MYSORE,2002-03,Dry chillies,1484.0
Karnataka,MYSORE,2003-04,Dry chillies,804.0
Karnataka,RAICHUR,2001-02,Dry chillies,1608.0
Karnataka,RAICHUR,2002-03,Dry chillies,1890.0
Karnataka,RAICHUR,2003-04,Dry chillies,1514.0
Karnataka,SHIMOGA,2001-02,Dry chillies,2261.0
Karnataka,SHIMOGA,2002-03,Dry chillies,1391.0
Karnataka,SHIMOGA,2003-04,Dry chillies,1496.0
Karnataka,TUMKUR,2001-02,Dry chillies,4715.0
Karnataka,TUMKUR,2002-03,Dry chillies,3159.0
Karnataka,TUMKUR,2003-04,Dry chillies,2443.0
Karnataka,UDUPI,2001-02,Dry chillies,484.0
Karnataka,UDUPI,2002-03,Dry chillies,443.0
Karnataka,UDUPI,2003-04,Dry chillies,498.0
Karnataka,UTTAR KANNAD,2001-02,Dry chillies,27.0
Karnataka,UTTAR KANNAD,2002-03,Dry chillies,23.0
Karnataka,UTTAR KANNAD,2003-04,Dry chillies,82.0
Karnataka,BAGALKOT,2002-03,Garlic,18.0
Karnataka,BAGALKOT,2003-04,Garlic,150.0
Karnataka,BELGAUM,2002-03,Garlic,531.0
Karnataka,BELGAUM,2003-04,Garlic,285.0
Karnataka,BELLARY,2002-03,Garlic,4.0
Karnataka,BELLARY,2003-04,Garlic,3.0
Karnataka,BENGALURU URBAN,2002-03,Garlic,8.0
Karnataka,BENGALURU URBAN,2003-04,Garlic,12.0
Karnataka,BIDAR,2002-03,Garlic,104.0
Karnataka,BIDAR,2003-04,Garlic,73.0
Karnataka,BIJAPUR,2002-03,Garlic,582.0
Karnataka,BIJAPUR,2003-04,Garlic,200.0
Karnataka,CHAMARAJANAGAR,2002-03,Garlic,115.0
Karnataka,CHAMARAJANAGAR,2003-04,Garlic,83.0
Karnataka,CHITRADURGA,2002-03,Garlic,3.0
Karnataka,CHITRADURGA,2003-04,Garlic,5.0
Karnataka,DAVANGERE,2002-03,Garlic,3.0
Karnataka,DAVANGERE,2003-04,Garlic,31.0
Karnataka,DHARWAD,2002-03,Garlic,1652.0
Karnataka,DHARWAD,2003-04,Garlic,1739.0
Karnataka,GADAG,2002-03,Garlic,74.0
Karnataka,GADAG,2003-04,Garlic,153.0
Karnataka,GULBARGA,2002-03,Garlic,6.0
Karnataka,GULBARGA,2003-04,Garlic,2.0
Karnataka,HASSAN,2002-03,Garlic,35.0
Karnataka,HASSAN,2003-04,Garlic,40.0
Karnataka,HAVERI,2002-03,Garlic,2208.0
Karnataka,HAVERI,2003-04,Garlic,1189.0
Karnataka,MANDYA,2002-03,Garlic,1.0
Karnataka,MANDYA,2003-04,Garlic,1.0
Karnataka,SHIMOGA,2003-04,Garlic,1.0
Karnataka,TUMKUR,2003-04,Garlic,3.0
Karnataka,BANGALORE RURAL,2001-02,Ginger,59.0
Karnataka,BANGALORE RURAL,2002-03,Ginger,30.0
Karnataka,BANGALORE RURAL,2003-04,Ginger,46.0
Karnataka,BELLARY,2001-02,Ginger,1.0
Karnataka,BELLARY,2003-04,Ginger,1.0
Karnataka,BIDAR,2001-02,Ginger,1038.0
Karnataka,BIDAR,2002-03,Ginger,1047.0
Karnataka,BIDAR,2003-04,Ginger,788.0
Karnataka,CHIKMAGALUR,2001-02,Ginger,316.0
Karnataka,CHIKMAGALUR,2002-03,Ginger,120.0
Karnataka,CHIKMAGALUR,2003-04,Ginger,160.0
Karnataka,DAKSHIN KANNAD,2001-02,Ginger,325.0
Karnataka,DAKSHIN KANNAD,2002-03,Ginger,311.0
Karnataka,DAKSHIN KANNAD,2003-04,Ginger,301.0
Karnataka,DAVANGERE,2001-02,Ginger,5.0
Karnataka,DAVANGERE,2002-03,Ginger,9.0
Karnataka,DAVANGERE,2003-04,Ginger,4.0
Karnataka,GADAG,2001-02,Ginger,6.0
Karnataka,GULBARGA,2001-02,Ginger,14.0
Karnataka,GULBARGA,2002-03,Ginger,12.0
Karnataka,GULBARGA,2003-04,Ginger,15.0
Karnataka,HASSAN,2001-02,Ginger,1053.0
Karnataka,HASSAN,2002-03,Ginger,2123.0
Karnataka,HASSAN,2003-04,Ginger,1326.0
Karnataka,HAVERI,2001-02,Ginger,199.0
Karnataka,HAVERI,2002-03,Ginger,139.0
Karnataka,HAVERI,2003-04,Ginger,123.0
Karnataka,KODAGU,2001-02,Ginger,3560.0
Karnataka,KODAGU,2002-03,Ginger,3665.0
Karnataka,KODAGU,2003-04,Ginger,3332.0
Karnataka,MANDYA,2001-02,Ginger,5.0
Karnataka,MANDYA,2002-03,Ginger,2.0
Karnataka,MANDYA,2003-04,Ginger,1.0
Karnataka,MYSORE,2001-02,Ginger,1320.0
Karnataka,MYSORE,2002-03,Ginger,1105.0
Karnataka,MYSORE,2003-04,Ginger,386.0
Karnataka,RAICHUR,2001-02,Ginger,9.0
Karnataka,SHIMOGA,2001-02,Ginger,2586.0
Karnataka,SHIMOGA,2002-03,Ginger,2246.0
Karnataka,SHIMOGA,2003-04,Ginger,1664.0
Karnataka,TUMKUR,2001-02,Ginger,4.0
Karnataka,TUMKUR,2002-03,Ginger,4.0
Karnataka,TUMKUR,2003-04,Ginger,2.0
Karnataka,UDUPI,2001-02,Ginger,127.0
Karnataka,UDUPI,2002-03,Ginger,109.0
Karnataka,UDUPI,2003-04,Ginger,109.0
Karnataka,UTTAR KANNAD,2001-02,Ginger,50.0
Karnataka,UTTAR KANNAD,2002-03,Ginger,18.0
Karnataka,UTTAR KANNAD,2003-04,Ginger,23.0
Karnataka,BAGALKOT,2001-02,Gram,25681.0
Karnataka,BAGALKOT,2002-03,Gram,26669.0
Karnataka,BAGALKOT,2003-04,Gram,28249.0
Karnataka,BANGALORE RURAL,2001-02,Gram,12.0
Karnataka,BANGALORE RURAL,2003-04,Gram,67.0
Karnataka,BELGAUM,2001-02,Gram,31986.0
Karnataka,BELGAUM,2002-03,Gram,36190.0
Karnataka,BELGAUM,2003-04,Gram,51985.0
Karnataka,BELLARY,2001-02,Gram,22324.0
Karnataka,BELLARY,2002-03,Gram,20814.0
Karnataka,BELLARY,2003-04,Gram,19014.0
Karnataka,BENGALURU URBAN,2002-03,Gram,6.0
Karnataka,BENGALURU URBAN,2003-04,Gram,13.0
Karnataka,BIDAR,2001-02,Gram,41761.0
Karnataka,BIDAR,2002-03,Gram,40840.0
Karnataka,BIDAR,2003-04,Gram,40561.0
Karnataka,BIJAPUR,2001-02,Gram,55212.0
Karnataka,BIJAPUR,2002-03,Gram,62900.0
Karnataka,BIJAPUR,2003-04,Gram,62451.0
Karnataka,CHAMARAJANAGAR,2001-02,Gram,1073.0
Karnataka,CHAMARAJANAGAR,2002-03,Gram,1761.0
Karnataka,CHAMARAJANAGAR,2003-04,Gram,2245.0
Karnataka,CHIKMAGALUR,2001-02,Gram,2592.0
Karnataka,CHIKMAGALUR,2002-03,Gram,2035.0
Karnataka,CHIKMAGALUR,2003-04,Gram,2069.0
Karnataka,CHITRADURGA,2001-02,Gram,8376.0
Karnataka,CHITRADURGA,2002-03,Gram,6596.0
Karnataka,CHITRADURGA,2003-04,Gram,4323.0
Karnataka,DAVANGERE,2001-02,Gram,1709.0
Karnataka,DAVANGERE,2002-03,Gram,1879.0
Karnataka,DAVANGERE,2003-04,Gram,1828.0
Karnataka,DHARWAD,2001-02,Gram,39597.0
Karnataka,DHARWAD,2002-03,Gram,41959.0
Karnataka,DHARWAD,2003-04,Gram,54648.0
Karnataka,GADAG,2001-02,Gram,35003.0
Karnataka,GADAG,2002-03,Gram,47859.0
Karnataka,GADAG,2003-04,Gram,43264.0
Karnataka,GULBARGA,2001-02,Gram,155658.0
Karnataka,GULBARGA,2002-03,Gram,134522.0
Karnataka,GULBARGA,2003-04,Gram,136025.0
Karnataka,HASSAN,2001-02,Gram,1585.0
Karnataka,HASSAN,2002-03,Gram,1898.0
Karnataka,HASSAN,2003-04,Gram,2558.0
Karnataka,HAVERI,2001-02,Gram,1330.0
Karnataka,HAVERI,2002-03,Gram,1742.0
Karnataka,HAVERI,2003-04,Gram,1983.0
Karnataka,KODAGU,2003-04,Gram,80.0
Karnataka,KOLAR,2001-02,Gram,10.0
Karnataka,KOPPAL,2001-02,Gram,21333.0
Karnataka,KOPPAL,2002-03,Gram,20762.0
Karnataka,KOPPAL,2003-04,Gram,17881.0
Karnataka,MANDYA,2002-03,Gram,176.0
Karnataka,MANDYA,2003-04,Gram,238.0
Karnataka,MYSORE,2001-02,Gram,1857.0
Karnataka,MYSORE,2002-03,Gram,1239.0
Karnataka,MYSORE,2003-04,Gram,1143.0
Karnataka,RAICHUR,2001-02,Gram,32056.0
Karnataka,RAICHUR,2002-03,Gram,28033.0
Karnataka,RAICHUR,2003-04,Gram,37409.0
Karnataka,SHIMOGA,2001-02,Gram,42.0
Karnataka,SHIMOGA,2002-03,Gram,88.0
Karnataka,SHIMOGA,2003-04,Gram,88.0
Karnataka,TUMKUR,2001-02,Gram,485.0
Karnataka,TUMKUR,2002-03,Gram,1821.0
Karnataka,TUMKUR,2003-04,Gram,1402.0
Karnataka,UTTAR KANNAD,2001-02,Gram,21.0
Karnataka,UTTAR KANNAD,2002-03,Gram,12.0
Karnataka,UTTAR KANNAD,2003-04,Gram,10.0
Karnataka,BAGALKOT,2001-02,Groundnut,14509.0
Karnataka,BAGALKOT,2002-03,Groundnut,5720.0
Karnataka,BAGALKOT,2002-03,Groundnut,10177.0
Karnataka,BAGALKOT,2003-04,Groundnut,2649.0
Karnataka,BAGALKOT,2003-04,Groundnut,14870.0
Karnataka,BANGALORE RURAL,2001-02,Groundnut,12305.0
Karnataka,BANGALORE RURAL,2002-03,Groundnut,10732.0
Karnataka,BANGALORE RURAL,2002-03,Groundnut,56.0
Karnataka,BANGALORE RURAL,2003-04,Groundnut,10930.0
Karnataka,BANGALORE RURAL,2003-04,Groundnut,422.0
Karnataka,BELGAUM,2001-02,Groundnut,61100.0
Karnataka,BELGAUM,2002-03,Groundnut,63506.0
Karnataka,BELGAUM,2002-03,Groundnut,3889.0
Karnataka,BELGAUM,2003-04,Groundnut,47753.0
Karnataka,BELGAUM,2003-04,Groundnut,4885.0
Karnataka,BELLARY,2001-02,Groundnut,66922.0
Karnataka,BELLARY,2002-03,Groundnut,52625.0
Karnataka,BELLARY,2002-03,Groundnut,6306.0
Karnataka,BELLARY,2003-04,Groundnut,50766.0
Karnataka,BELLARY,2003-04,Groundnut,6625.0
Karnataka,BENGALURU URBAN,2001-02,Groundnut,223.0
Karnataka,BENGALURU URBAN,2002-03,Groundnut,81.0
Karnataka,BENGALURU URBAN,2003-04,Groundnut,106.0
Karnataka,BENGALURU URBAN,2003-04,Groundnut,5.0
Karnataka,BIDAR,2001-02,Groundnut,2466.0
Karnataka,BIDAR,2002-03,Groundnut,1374.0
Karnataka,BIDAR,2002-03,Groundnut,749.0
Karnataka,BIDAR,2003-04,Groundnut,1219.0
Karnataka,BIDAR,2003-04,Groundnut,511.0
Karnataka,BIJAPUR,2001-02,Groundnut,29243.0
Karnataka,BIJAPUR,2002-03,Groundnut,41506.0
Karnataka,BIJAPUR,2002-03,Groundnut,12470.0
Karnataka,BIJAPUR,2003-04,Groundnut,30537.0
Karnataka,BIJAPUR,2003-04,Groundnut,14450.0
Karnataka,CHAMARAJANAGAR,2001-02,Groundnut,16021.0
Karnataka,CHAMARAJANAGAR,2002-03,Groundnut,17793.0
Karnataka,CHAMARAJANAGAR,2002-03,Groundnut,409.0
Karnataka,CHAMARAJANAGAR,2003-04,Groundnut,18299.0
Karnataka,CHAMARAJANAGAR,2003-04,Groundnut,90.0
Karnataka,CHIKMAGALUR,2001-02,Groundnut,5348.0
Karnataka,CHIKMAGALUR,2002-03,Groundnut,4263.0
Karnataka,CHIKMAGALUR,2002-03,Groundnut,388.0
Karnataka,CHIKMAGALUR,2003-04,Groundnut,2778.0
Karnataka,CHIKMAGALUR,2003-04,Groundnut,412.0
Karnataka,CHITRADURGA,2001-02,Groundnut,157816.0
Karnataka,CHITRADURGA,2002-03,Groundnut,148298.0
Karnataka,CHITRADURGA,2002-03,Groundnut,1979.0
Karnataka,CHITRADURGA,2003-04,Groundnut,147592.0
Karnataka,CHITRADURGA,2003-04,Groundnut,2167.0
Karnataka,DAVANGERE,2001-02,Groundnut,18582.0
Karnataka,DAVANGERE,2002-03,Groundnut,17219.0
Karnataka,DAVANGERE,2002-03,Groundnut,2078.0
Karnataka,DAVANGERE,2003-04,Groundnut,15774.0
Karnataka,DAVANGERE,2003-04,Groundnut,3411.0
Karnataka,DHARWAD,2001-02,Groundnut,20940.0
Karnataka,DHARWAD,2002-03,Groundnut,29542.0
Karnataka,DHARWAD,2002-03,Groundnut,1054.0
Karnataka,DHARWAD,2003-04,Groundnut,35971.0
Karnataka,DHARWAD,2003-04,Groundnut,1119.0
Karnataka,GADAG,2001-02,Groundnut,55887.0
Karnataka,GADAG,2002-03,Groundnut,59352.0
Karnataka,GADAG,2002-03,Groundnut,4386.0
Karnataka,GADAG,2003-04,Groundnut,30107.0
Karnataka,GADAG,2003-04,Groundnut,5847.0
Karnataka,GULBARGA,2001-02,Groundnut,63796.0
Karnataka,GULBARGA,2002-03,Groundnut,26278.0
Karnataka,GULBARGA,2002-03,Groundnut,37911.0
Karnataka,GULBARGA,2003-04,Groundnut,26296.0
Karnataka,GULBARGA,2003-04,Groundnut,34651.0
Karnataka,HASSAN,2001-02,Groundnut,1897.0
Karnataka,HASSAN,2002-03,Groundnut,590.0
Karnataka,HASSAN,2002-03,Groundnut,1776.0
Karnataka,HASSAN,2003-04,Groundnut,256.0
Karnataka,HASSAN,2003-04,Groundnut,688.0
Karnataka,HAVERI,2001-02,Groundnut,23640.0
Karnataka,HAVERI,2002-03,Groundnut,20724.0
Karnataka,HAVERI,2002-03,Groundnut,3153.0
Karnataka,HAVERI,2003-04,Groundnut,18533.0
Karnataka,HAVERI,2003-04,Groundnut,5398.0
Karnataka,KODAGU,2001-02,Groundnut,2.0
Karnataka,KODAGU,2002-03,Groundnut,3.0
Karnataka,KODAGU,2003-04,Groundnut,2.0
Karnataka,KOLAR,2001-02,Groundnut,54751.0
Karnataka,KOLAR,2002-03,Groundnut,33281.0
Karnataka,KOLAR,2002-03,Groundnut,209.0
Karnataka,KOLAR,2003-04,Groundnut,43008.0
Karnataka,KOLAR,2003-04,Groundnut,225.0
Karnataka,KOPPAL,2001-02,Groundnut,47029.0
Karnataka,KOPPAL,2002-03,Groundnut,30680.0
Karnataka,KOPPAL,2002-03,Groundnut,14398.0
Karnataka,KOPPAL,2003-04,Groundnut,26530.0
Karnataka,KOPPAL,2003-04,Groundnut,16907.0
Karnataka,MANDYA,2001-02,Groundnut,5785.0
Karnataka,MANDYA,2002-03,Groundnut,1977.0
Karnataka,MANDYA,2002-03,Groundnut,27.0
Karnataka,MANDYA,2003-04,Groundnut,2726.0
Karnataka,MANDYA,2003-04,Groundnut,50.0
Karnataka,MYSORE,2001-02,Groundnut,7817.0
Karnataka,MYSORE,2002-03,Groundnut,6041.0
Karnataka,MYSORE,2002-03,Groundnut,255.0
Karnataka,MYSORE,2003-04,Groundnut,4965.0
Karnataka,MYSORE,2003-04,Groundnut,43.0
Karnataka,RAICHUR,2001-02,Groundnut,40392.0
Karnataka,RAICHUR,2002-03,Groundnut,26591.0
Karnataka,RAICHUR,2002-03,Groundnut,15674.0
Karnataka,RAICHUR,2003-04,Groundnut,20561.0
Karnataka,RAICHUR,2003-04,Groundnut,15973.0
Karnataka,SHIMOGA,2001-02,Groundnut,2535.0
Karnataka,SHIMOGA,2002-03,Groundnut,1682.0
Karnataka,SHIMOGA,2002-03,Groundnut,1227.0
Karnataka,SHIMOGA,2003-04,Groundnut,1812.0
Karnataka,SHIMOGA,2003-04,Groundnut,2476.0
Karnataka,TUMKUR,2001-02,Groundnut,140165.0
Karnataka,TUMKUR,2002-03,Groundnut,116447.0
Karnataka,TUMKUR,2002-03,Groundnut,3367.0
Karnataka,TUMKUR,2003-04,Groundnut,137987.0
Karnataka,TUMKUR,2003-04,Groundnut,3228.0
Karnataka,UDUPI,2001-02,Groundnut,2313.0
Karnataka,UDUPI,2002-03,Groundnut,2188.0
Karnataka,UDUPI,2003-04,Groundnut,1998.0
Karnataka,UTTAR KANNAD,2001-02,Groundnut,3257.0
Karnataka,UTTAR KANNAD,2002-03,Groundnut,635.0
Karnataka,UTTAR KANNAD,2002-03,Groundnut,2851.0
Karnataka,UTTAR KANNAD,2003-04,Groundnut,622.0
Karnataka,UTTAR KANNAD,2003-04,Groundnut,3013.0
Karnataka,BAGALKOT,2001-02,Horse-gram,1370.0
Karnataka,BAGALKOT,2001-02,Horse-gram,9429.0
Karnataka,BAGALKOT,2002-03,Horse-gram,2660.0
Karnataka,BAGALKOT,2002-03,Horse-gram,4254.0
Karnataka,BAGALKOT,2003-04,Horse-gram,437.0
Karnataka,BAGALKOT,2003-04,Horse-gram,2879.0
Karnataka,BANGALORE RURAL,2001-02,Horse-gram,7256.0
Karnataka,BANGALORE RURAL,2001-02,Horse-gram,2652.0
Karnataka,BANGALORE RURAL,2002-03,Horse-gram,11091.0
Karnataka,BANGALORE RURAL,2002-03,Horse-gram,3456.0
Karnataka,BANGALORE RURAL,2003-04,Horse-gram,9223.0
Karnataka,BANGALORE RURAL,2003-04,Horse-gram,4369.0
Karnataka,BELGAUM,2001-02,Horse-gram,5404.0
Karnataka,BELGAUM,2001-02,Horse-gram,1768.0
Karnataka,BELGAUM,2002-03,Horse-gram,6345.0
Karnataka,BELGAUM,2002-03,Horse-gram,2452.0
Karnataka,BELGAUM,2003-04,Horse-gram,2557.0
Karnataka,BELGAUM,2003-04,Horse-gram,1901.0
Karnataka,BELLARY,2001-02,Horse-gram,6645.0
Karnataka,BELLARY,2001-02,Horse-gram,2122.0
Karnataka,BELLARY,2002-03,Horse-gram,6367.0
Karnataka,BELLARY,2002-03,Horse-gram,443.0
Karnataka,BELLARY,2003-04,Horse-gram,8108.0
Karnataka,BELLARY,2003-04,Horse-gram,697.0
Karnataka,BENGALURU URBAN,2001-02,Horse-gram,1086.0
Karnataka,BENGALURU URBAN,2001-02,Horse-gram,1190.0
Karnataka,BENGALURU URBAN,2002-03,Horse-gram,2439.0
Karnataka,BENGALURU URBAN,2002-03,Horse-gram,1502.0
Karnataka,BENGALURU URBAN,2003-04,Horse-gram,781.0
Karnataka,BENGALURU URBAN,2003-04,Horse-gram,1160.0
Karnataka,BIDAR,2001-02,Horse-gram,55.0
Karnataka,BIDAR,2002-03,Horse-gram,46.0
Karnataka,BIDAR,2003-04,Horse-gram,36.0
Karnataka,BIJAPUR,2001-02,Horse-gram,5284.0
Karnataka,BIJAPUR,2001-02,Horse-gram,4423.0
Karnataka,BIJAPUR,2002-03,Horse-gram,9833.0
Karnataka,BIJAPUR,2002-03,Horse-gram,3001.0
Karnataka,BIJAPUR,2003-04,Horse-gram,6247.0
Karnataka,BIJAPUR,2003-04,Horse-gram,1704.0
Karnataka,CHAMARAJANAGAR,2001-02,Horse-gram,2561.0
Karnataka,CHAMARAJANAGAR,2001-02,Horse-gram,26730.0
Karnataka,CHAMARAJANAGAR,2002-03,Horse-gram,2505.0
Karnataka,CHAMARAJANAGAR,2002-03,Horse-gram,26134.0
Karnataka,CHAMARAJANAGAR,2003-04,Horse-gram,3427.0
Karnataka,CHAMARAJANAGAR,2003-04,Horse-gram,20641.0
Karnataka,CHIKMAGALUR,2001-02,Horse-gram,2915.0
Karnataka,CHIKMAGALUR,2001-02,Horse-gram,8922.0
Karnataka,CHIKMAGALUR,2002-03,Horse-gram,1355.0
Karnataka,CHIKMAGALUR,2002-03,Horse-gram,8740.0
Karnataka,CHIKMAGALUR,2003-04,Horse-gram,3361.0
Karnataka,CHIKMAGALUR,2003-04,Horse-gram,5668.0
